day,countryCode,countryName,region,lat,lon,confirmed,cured,death
2020/01/22,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/23,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/24,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/25,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/26,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/27,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/28,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/29,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/30,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/01/31,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/01,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/02,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/03,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/04,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/05,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/06,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/07,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/08,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/09,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/10,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/11,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/12,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/13,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/14,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/15,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/16,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/17,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/18,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/19,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/20,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/21,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/22,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/23,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/24,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/25,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/26,SM,San Marino,Europe,43.76666666,12.41666666,0,0,0
2020/02/27,SM,San Marino,Europe,43.76666666,12.41666666,1,0,0
2020/02/28,SM,San Marino,Europe,43.76666666,12.41666666,1,0,0
2020/02/29,SM,San Marino,Europe,43.76666666,12.41666666,1,0,0
2020/03/01,SM,San Marino,Europe,43.76666666,12.41666666,1,0,0
2020/03/02,SM,San Marino,Europe,43.76666666,12.41666666,8,0,0
2020/03/03,SM,San Marino,Europe,43.76666666,12.41666666,10,1,0
2020/03/04,SM,San Marino,Europe,43.76666666,12.41666666,16,1,0
2020/03/05,SM,San Marino,Europe,43.76666666,12.41666666,21,1,0
2020/03/06,SM,San Marino,Europe,43.76666666,12.41666666,21,1,0
2020/03/07,SM,San Marino,Europe,43.76666666,12.41666666,23,1,0
2020/03/08,SM,San Marino,Europe,43.76666666,12.41666666,36,1,0
2020/03/09,SM,San Marino,Europe,43.76666666,12.41666666,36,1,0
2020/03/10,SM,San Marino,Europe,43.76666666,12.41666666,51,2,0
2020/03/11,SM,San Marino,Europe,43.76666666,12.41666666,62,2,0
2020/03/12,SM,San Marino,Europe,43.76666666,12.41666666,69,3,0
2020/03/13,SM,San Marino,Europe,43.76666666,12.41666666,80,5,0
2020/03/14,SM,San Marino,Europe,43.76666666,12.41666666,80,5,4
2020/03/15,SM,San Marino,Europe,43.76666666,12.41666666,101,5,4
2020/03/16,SM,San Marino,Europe,43.76666666,12.41666666,109,7,4
2020/03/17,SM,San Marino,Europe,43.76666666,12.41666666,109,7,4
2020/03/18,SM,San Marino,Europe,43.76666666,12.41666666,119,11,4
2020/03/19,SM,San Marino,Europe,43.76666666,12.41666666,119,11,4
2020/03/20,SM,San Marino,Europe,43.76666666,12.41666666,144,14,4
2020/03/21,SM,San Marino,Europe,43.76666666,12.41666666,144,20,4
2020/03/22,SM,San Marino,Europe,43.76666666,12.41666666,160,20,4
2020/03/23,SM,San Marino,Europe,43.76666666,12.41666666,187,20,4
